Dep,Prov,Sec,NomDep,NomProv,NombreMunicipio,IdLoc,AsientoElectoral,Reci,NombreRecinto,Dist,NomDist,Zona,NomZona,Direccion,MaxMesasReci,NroCircun,TipoCircun,NomCircun,latitud,longitud,idTipoRecinto,TipoRecinto,idUrbanoRural,descUrbanoRural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,2377,Estación Mora,4036,Esc. 12 de Abril,1,DISTRITO 3,1,Zona 5404,Comunidad Estación Mora - Entre C/2O y C/3S,18,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.45699,-63.21368,7,Unidad Educativa,20,Urbano
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,2378,Río Seco Florida,4037,Esc. Rio Seco Florida,1,DISTRITO 1,1,Zona 5406,Comunidad Río Seco Florida - Al Este de la Plaza principal - A una cuadra del camino LA Guardia-Abapó,14,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.67221,-63.24144,7,Unidad Educativa,20,Urbano
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,2379,Eduardo Avaroa,4035,Esc. Eduardo Abaroa,1,DISTRITO 3,1,Zona 5404,Al centro de la comunidad Eduardo Avaroa - Camino vecinal,2,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.385257,-63.210553,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,2380,Zanja Honda,4038,Esc. Zanja Honda,1,DISTRITO 4,1,Zona 5408,Comunidad Zanja Honda - A una cuadra al Oeste del camino La Guardia-Abapó,10,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.282737,-63.190677,7,Unidad Educativa,20,Urbano
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,2382,El Curichi                              ,4034,U.E. Curichi,1,DISTRITO 1,1,Zona 5406,Comunidad El Curichi - Al Este de la comunidad camino vecinal a Curichi,2,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.753912,-63.220153,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,2383,El Filo,4005,Esc. Seccional El Filo,1,DISTRITO 5,1,Zona 5407,Comunidad El Filo - Sobre Camino vecinal,2,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.401287,-63.605301,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,2764,Abapó,14033,Esc. Pto. Camacho,1,DISTRITO 2,1,Zona 5405,Municipio Abapó - Camino Abapó C/ 24 de Septiembre,9,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.90593,-63.39868,7,Unidad Educativa,20,Urbano
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,3180,Santa Rosa,4067,Esc. Santa Rosa,1,DISTRITO 4,1,Zona 5408,Comunidad Santa Rosa. - Camino vecinal Brecha 12,2,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.31618,-63.003792,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,3181,Pampa del Coscal,4066,U.E. Eduardo Abaroa Pampa El Coscal,1,DISTRITO 5,1,Zona 5407,Pampa del Coscal - Camino Vecinal a Porvenir,7,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.299728,-63.423712,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,3568,Yatirenda                               ,1,U.E. Yateirenda,1,DISTRITO 3,1,Zona 5404,Comunidades Indígena Yatirenda - Entre la C/2E y C/2N.,10,5,Especial,Especial Indígena-Santa Cruz,-18.60128,-63.22488,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,3569,Cotoca                                  ,1,U.E. Cotoca,1,DISTRITO 3,1,Zona 5404,Comunidad Cotoca (Cordillera) - Camino vecinal,2,5,Especial,Especial Indígena-Santa Cruz,-18.579472,-63.273505,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,3570,San Lorenzo Brecha 7,1,Esc. Secc. San Francisco De Asis,1,DISTRITO 4,1,Zona 5408,Comunidad San Lorenzo Brecha 7 - Camino vecinal Brecha 7,6,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.13124,-62.9499,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,4218,Vaca Guzmán,25844,U. E. Vaca Guzmán,1,DISTRITO 3,1,Zona 5404,Comunidad Vaca Guzmán - Calle 2,5,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.405,-63.208,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,4219,Loma Blanca,25845,U. E. Loma Blanca,1,DISTRITO 3,1,Zona 5404,Comunidad Loma Blanca - Calle s/n,7,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.375,-63.203,7,Unidad Educativa,21,Rural
7,7,3,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cabezas,4581,Buen Retiro,32293,U.E. Buen Retiro,1,DISTRITO 5,1,Zona 5407,Comunidad Buen Retiro,2,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.500077,-63.435691,7,Unidad Educativa,21,Rural
7,7,4,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cuevo,2384,Cuevo,4039,Esc. Ub. Angel Sandoval,1,DISTRITO 1,1,Sumbuite,Cuevo,14,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.455024,-63.521764,7,Unidad Educativa,20,Urbano
7,7,4,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cuevo,3063,Ivicuati                                ,14064,U.E. Ivicuati,1,DISTRITO 3,1,Zona 5411,Ivicuati - Sobre la carretera a Yacuiba,7,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.37102,-63.41391,7,Unidad Educativa,21,Rural
7,7,4,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cuevo,3064,Huaraca                                 ,4065,U.E Huaraca,1,DISTRITO 4,1,Zona 5412,Comunidad Huaraca,1,5,Especial,Especial Indígena-Santa Cruz,-20.141238,-63.679778,7,Unidad Educativa,21,Rural
7,7,4,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cuevo,3571,El Arenal                               ,25474,U.E. El Arenal,1,DISTRITO 2,1,Zona 5410,El Arenal - Se encuentra en la U.E. al norte de Cuevo,13,5,Especial,Especial Indígena-Santa Cruz,-20.40366,-63.51412,7,Unidad Educativa,21,Rural
7,7,4,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cuevo,3572,Itakuatia                               ,1,U.E. Itacuatia,1,DISTRITO 4,1,Zona 5412,Comunidad Itacuatia,1,5,Especial,Especial Indígena-Santa Cruz,-20.114094,-63.663027,7,Unidad Educativa,21,Rural
7,7,4,Santa Cruz                                                                                                                                            ,Cordillera                              ,Cuevo,3985,Salinas,1,U.E. Salinas,1,DISTRITO 3,1,Zona 5411,Com. Salinas,0,5,Especial,Especial Indígena-Santa Cruz,-20.226,-63.46267,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2362,Heiti,4022,Esc. Marcelino Revollo,1,DISTRITO 101,1,Zona 5413,En la comunidad Heiti,6,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.72541,-63.39302,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2366,Ipatimirí,4026,Esc. Central Ipatimiri,1,DISTRITO 101,1,Zona 5413,Comunidad Ipaticoe . U.E. Ipatimirí,12,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.765801,-63.483512,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2367,Guasanti                                ,4027,U.E. Guasuanti,1,DISTRITO 101,1,Zona 5413,Centro de la comunidad Guasanti,12,5,Especial,Especial Indígena-Santa Cruz,-19.78613,-63.42537,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2385,Gutiérrez,4040,Esc. Emilio Finot,1,DISTRITO 101,1,Zona 5413,Gutiérrez - Av. Santiesteban y Av. Santa Cruz,7,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.42237,-63.530809,7,Unidad Educativa,20,Urbano
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2386,San Miguel de Kuruguaka                 ,4042,U.E. San Miguel de Curuguacua,1,DISTRITO 101,1,Zona 5413,San Miguel de Kuruguaka - Al centro de la comunidad,6,5,Especial,Especial Indígena-Santa Cruz,-19.388914,-63.395339,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2387,Palmarito                               ,4043,U.E. San José,1,DISTRITO 101,1,Zona 5413,Palmarito,14,5,Especial,Especial Indígena-Santa Cruz,-19.491573,-63.461516,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2388,Ipitá,4041,Esc. Mariscal Sucre,1,DISTRITO 102,1,Zona 5414,Ipitá,1,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.35422,-63.50597,7,Unidad Educativa,20,Urbano
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2389,Ipitacito del Monte                     ,4044,Esc. Miguel Landivar,1,DISTRITO 102,1,Zona 5414,Ipitacito del Monte,1,5,Especial,Especial Indígena-Santa Cruz,-19.281863,-63.443192,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2390,Tatarenda Vieja                         ,4045,U.E. Clemente Irazavi,1,DISTRITO 102,1,Zona 5414,Comunidad Tatarenda Vieja - U.E. Clemente Irazavi,8,5,Especial,Especial Indígena-Santa Cruz,-19.215102,-63.487451,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2392,Ibamirapinta                            ,4047,Esc. Ibamirapinta,1,DISTRITO 101,1,Zona 5413,Ibamirapinta,1,5,Especial,Especial Indígena-Santa Cruz,-19.804992,-63.482877,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2867,Caipipendi                              ,4059,U.E. Kaipipendi,1,DISTRITO 101,1,Zona 5413,Caipipendi - en la comunidad Kaipipendi,4,5,Especial,Especial Indígena-Santa Cruz,-19.78204,-63.3559,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2868,Capirenda                               ,4058,U.E. Kapirenda,1,DISTRITO 101,1,Zona 5413,Comunidad Indígena Capirenda,10,5,Especial,Especial Indígena-Santa Cruz,-19.6701,-63.37655,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2870,Itembeguazu                             ,4054,U.E. Itaimbeguasu,1,DISTRITO 102,1,Zona 5414,Itembeguazu - Sobre el camino vecinal a Itahi,4,5,Especial,Especial Indígena-Santa Cruz,-19.36706,-63.36713,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,2871,San Miguel de Posito,4057,Esc. Seccional S. Miguel Pocito,1,DISTRITO 101,1,Zona 5413,San Miguel de Posito,3,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.68275,-63.45378,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,4087,Comunidad Rancho Nuevo,25495,U.E. Isidro Chandey,1,DISTRITO 101,1,Zona 5413,Comunidad Rancho Nuevo - Al lado oeste de la comunidad,8,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.838101,-63.429442,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,4088,Comunidad Paja Colorada,25496,U.E. Paja Colorada,1,DISTRITO 101,1,Zona 5413,Comunidad Paja Colorada,3,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.734741,-63.425033,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,4089,Comunidad El Cruce,25497,U.E. Feliciano Ferreira,1,DISTRITO 101,1,Zona 5413,Comunidad El Cruce,14,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.754489,-63.456974,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,4090,Comunidad Parlamento,25498,U.E. Parlamento,1,DISTRITO 101,1,Zona 5413,Comunidad Parlamento,3,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.560265,-63.458893,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,4091,Comunidad Yumaho,25499,U.E. Yumaho,1,DISTRITO 102,1,Zona 5414,Comunidad Yumaho,1,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.105376,-63.587764,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,4092,Comunidad Itahi,25500,U.E. Itahi,1,DISTRITO 102,1,Zona 5414,Comunidad Itahi ,4,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.31304,-63.408929,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,4093,Comunidad Karaguatarenda,25501,U.E. Karaguatarenda,1,DISTRITO 102,1,Zona 5414,Comunidad Karaguatarenda,3,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.2933,-63.484118,7,Unidad Educativa,21,Rural
7,7,5,Santa Cruz                                                                                                                                            ,Cordillera                              ,AIOC Guaraní Kereimba Iyaambae,4094,Comunidad Tatarenda Nueva,25502,U.E. 22 de Septiembre,1,DISTRITO 102,1,Zona 5414,Comunidad Tatarenda Nueva,10,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-19.10607,-63.51599,7,Unidad Educativa,21,Rural
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,4006,Aulas U.A.G.R.M.,6,DISTRITO 7,3,Avenida Humberto Sur,Camiri,11,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.033513,-63.528036,11,"Universidad, Normal",20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,4009,U.E. Cristiana camireña,1,DISTRITO 1,5,Cahuquehuazu,Camiri: Sargento Macedo,15,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.04179,-63.52061,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,4012,Esc. Jose Castrillo,1,DISTRITO 1,10,San Francisco Bajo,Camiri - Calle Oruro y Bolívar,12,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.03724,-63.52077,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,4013,Esc. 24 de Septiembre,1,DISTRITO 1,5,Cahuquehuazu,Camiri - calle Méndez Arcos,18,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.04004,-63.5203,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,4062,Esc. 12 de Julio,6,DISTRITO 7,9,San Antonio,Camiri - B/ San Antonio,22,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.04149,-63.53097,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,4063,Esc. 16 de Marzo,5,DISTRITO 6,11,San Jose,Camiri - Calle 11 de marzo,18,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.04896,-63.52925,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,14007,Esc. Aponte J. Manuel O.H. Del Chaco,4,DISTRITO 5,4,Barrio Obrero,Camiri - Lado oeste de Plazuela del Estudiante,6,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.04499,-63.52154,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,14011,U.E. Gabriel René Moreno,1,DISTRITO 1,2,21 de Abril,Camiri,8,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.03892,-63.52212,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,14014,Col. Hugo Arteaga,1,DISTRITO 1,1,16 de Marzo,Camiri,4,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.03587,-63.51498,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,26386,U.E. Isipoti,3,DISTRITO 4,8,Municipal,Barrio Municipal  Subiendo las gradas al santuario,7,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.050884,-63.517745,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,26387,U.E. German Busch,1,DISTRITO 1,5,Cahuquehuazu,Av. Petrolera/Zona Central entre Rene Moreno  y Sgto Maceda,14,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.040887,-63.521623,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,26431,Modulo Carrera de Odontologia de la Facultad Integral del Chaco UAGRM,2,DISTRITO 3,12,Sararenda,Calle Hector Ferrufino  y 1ro de Mayo s/n,9,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.03984,-63.514582,11,"Universidad, Normal",20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2391,Camiri,32105,U. E. Oscar Unzaga De La Vega,2,DISTRITO 3,6,Centro Historico,"Zona Central de Camiri, Av. Petrolera final",7,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.039127,-63.515935,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2393,El Rodeo                                ,4048,U.E. El Rodeo,1,DISTRITO 11,1,Zona 5418,Comunidad El Rodeo,13,5,Especial,Especial Indígena-Santa Cruz,-19.963118,-63.412659,7,Unidad Educativa,21,Rural
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2394,Pipi,4049,Esc. Seccional Pipi,1,DISTRITO 11,1,Zona 5418,Pipi,1,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.083076,-63.42315,7,Unidad Educativa,21,Rural
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2395,Itanambikua                             ,4050,U.E. Juan Pablo Rivero Herbas,1,DISTRITO 11,1,Zona 5418,Itanambikua - Juan Pablo Rivero,17,5,Especial,Especial Indígena-Santa Cruz,-20.018151,-63.51152,7,Unidad Educativa,21,Rural
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,2396,Choreti,4046,U. E. Monseñor Salvatierra,1,DISTRITO 9,1,Choreti,Choreti - Acera norte de la plaza principal,14,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.01009,-63.524992,7,Unidad Educativa,20,Urbano
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,3573,Guirarapo                               ,1,U.E. Guirarapo,1,DISTRITO 10,1,Zona 5417,Guirarapo  Entrar por la cancha IBOPI,5,5,Especial,Especial Indígena-Santa Cruz,-20.0956,-63.489832,7,Unidad Educativa,21,Rural
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,3574,Curundaity                              ,1,U.E. Urundayti,1,DISTRITO 11,1,Zona 5418,Curundaity: Ingreso principal y carretera a Camiri,12,5,Especial,Especial Indígena-Santa Cruz,-19.96275,-63.52541,7,Unidad Educativa,21,Rural
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,3575,Imbochi                                 ,1,U.E. Imbochi,1,DISTRITO 4,1,Municipal,Imbochi,6,5,Especial,Especial Indígena-Santa Cruz,-20.06726,-63.51324,7,Unidad Educativa,21,Rural
7,7,6,Santa Cruz                                                                                                                                            ,Cordillera                              ,Camiri,3576,Puente Viejo                            ,1,U.E. El Puente,1,DISTRITO 11,1,Zona 5418,Puente Viejo,6,5,Especial,Especial Indígena-Santa Cruz,-20.011294,-63.545141,7,Unidad Educativa,21,Rural
7,7,7,Santa Cruz                                                                                                                                            ,Cordillera                              ,Boyuibe,2398,Boyuibe                                 ,4015,Esc. Central Rafael Pabon,1,DISTRITO 101,1,Zona 5420,Boyuibe - Calle Rafael Pabón,12,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.43133,-63.28176,7,Unidad Educativa,20,Urbano
7,7,7,Santa Cruz                                                                                                                                            ,Cordillera                              ,Boyuibe,2399,La Ele                                  ,4052,U.E. Juan Carlos Sanchez,1,DISTRITO 102,1,Zona 5419,Comunidad La Ele,1,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-20.443993,-62.831223,7,Unidad Educativa,21,Rural
7,7,7,Santa Cruz                                                                                                                                            ,Cordillera                              ,Boyuibe,3577,Pozo del Monte                          ,1,U.E. Paulino Moreno,1,DISTRITO 101,1,Zona 5420,Sobre caino comunal Pozo del Monte :,2,5,Especial,Especial Indígena-Santa Cruz,-20.287397,-63.262088,7,Unidad Educativa,21,Rural
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2400,Vallegrande,23000,Esc. Juana Carmen Roman,1,DISTRITO 101,1,Zona 5422,Vallegrande - Al nor este de la plaza principal,6,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.4858,-64.10367,7,Unidad Educativa,20,Urbano
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2400,Vallegrande,23032,Kinder Santa Maria,1,DISTRITO 101,1,Zona 5422,Vallegrande - Lado norte de la plaza principal,9,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.486182,-64.101602,7,Unidad Educativa,20,Urbano
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2400,Vallegrande,23037,Esc. Obispo Manuel Jose Peña,1,DISTRITO 101,1,Zona 5422,Vallegrande - Al norte de la plaza principal,15,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.488439,-64.107881,7,Unidad Educativa,20,Urbano
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2400,Vallegrande,25557,U.E. Fagima Eid de Villagómez,1,DISTRITO 101,1,Zona 5422,Calle Montes Claros -Al norte de la plaza principal,14,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.486451,-64.105501,7,Unidad Educativa,20,Urbano
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2400,Vallegrande,26388,U.E. Juan Manuel Santillan,1,DISTRITO 101,1,Zona 5422,Vallegrande / calle leonor Suarez,9,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.489422,-64.105937,7,Unidad Educativa,20,Urbano
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2400,Vallegrande,26389,U.E Eliseo Villegas Mariscal,1,DISTRITO 101,1,Zona 5422,Av. La Circunvalación,6,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.485747,-64.103726,7,Unidad Educativa,20,Urbano
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2400,Vallegrande,26390,CEA Centro de educacion alternativa Raquel Rojas Cabrera,1,DISTRITO 101,1,Zona 5422,Calle Leonor  Suarez,11,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.488044,-64.10823,7,Unidad Educativa,20,Urbano
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2401,Alto Seco,23002,Esc. Alto Seco,1,DISTRITO 115,1,Zona 5425,Comunidad Alto Seco,5,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.870714,-64.073897,7,Unidad Educativa,21,Rural
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2402,Casamonte,23011,Esc. Casamontes,1,DISTRITO 110,1,Zona 5429,Comunidad Kasamonte,2,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.704296,-64.029522,7,Unidad Educativa,21,Rural
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2403,El Bello,6212,Esc. Nucleo El Bello,1,DISTRITO 104,1,Zona 5421,El Bello - camino vecinal a Mankaillpa,10,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.4416,-64.1921,7,Unidad Educativa,21,Rural
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2404,Guadalupe,23003,Esc. Central Guadalupe,1,DISTRITO 108,1,Zona 5423,Guadalupe - calle Bolivar,9,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.55554,-64.08943,7,Unidad Educativa,21,Rural
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2405,Loma Larga,23007,Esc. Loma Larga,1,DISTRITO 113,1,Zona 5427,Loma Larga,3,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.763414,-63.901474,7,Unidad Educativa,21,Rural
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2406,Mankaillpa,3014,Esc. De Mankaillpa,1,DISTRITO 102,1,Zona 5424,Comunidad Mankaillpa,3,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.39356,-64.215993,7,Unidad Educativa,21,Rural
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2407,Masicurí,23006,Esc. Masicuri,1,DISTRITO 114,1,Zona 5426,Masicurí,9,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.83035,-63.7827,7,Unidad Educativa,21,Rural
7,8,1,Santa Cruz                                                                                                                                            ,Vallegrande                             ,Vallegrande,2408,Naranjo,23013,Esc. Naranjo,1,DISTRITO 105,1,Zona 5434,Comunidad Naranjo,5,55,Uninominal,Quincuagésimo Quinta-Santa Cruz,-18.426721,-64.25041,7,Unidad Educativa,21,Rural
